2021-06-29,Tolima,7734
2021-06-30,Huila,9589
2021-06-30,Cruz Roja,0762
2021-07-01,Extra de Colombia,7981
2021-07-01,Meta,6835
2021-07-01,Valle,9548
2021-07-01,Manizales,0135
2021-07-02,Quindío,5808
2021-07-02,Bogotá,9169
2021-07-06,Risaralda,5095
2021-07-06,Boyacá,0223
2021-07-06,Cauca,8532
2021-07-06,Santander,4304
2021-07-07,Tolima,3352
2021-07-07,Cundinamarca,8306
2021-07-07,Huila,0609
2021-07-07,Cruz Roja,6869
2021-07-08,Cruz Roja,2445
2021-07-08,Manizales,6420
2021-07-08,Meta,1791
2021-07-09,Valle,2726
2021-07-09,Quindío,1647
2021-07-09,Bogotá,6671
2021-07-12,Cauca,6170
2021-07-12,Boyacá,2153
2021-07-12,Risaralda,2356
2021-07-12,Santander,1445
2021-07-13,Cundinamarca,7459
2021-07-13,Tolima,6443
2021-07-14,Cruz Roja,6658
2021-07-14,Cauca,6353
2021-07-14,Huila,6313
2021-07-15,Manizales,4697
2021-07-15,Meta,3553
2021-07-16,Bogotá,5009
2021-07-16,Quindío,1323
2021-07-16,Valle,8805
2021-07-19,Risaralda,4435
2021-07-19,Cauca,6808
2021-07-19,Boyacá,1999
2021-07-19,Santander,6234
2021-07-20,Cundinamarca,4935
2021-07-20,Tolima,3224
2021-07-20,Huila,0938
2021-07-22,Cruz Roja,7420
2021-07-22,Meta,3407
2021-07-22,Valle,3246
2021-07-22,Manizales,4494
2021-07-23,Bogotá,9264
2021-07-23,Quindío,7373
2021-07-26,Santander,8131
2021-07-26,Boyacá,5855
2021-07-26,Cauca,5743
2021-07-26,Risaralda,0804
2021-07-27,Tolima,6486
2021-07-27,Cundinamarca,1011
2021-07-28,Huila,8271
2021-07-28,Cruz Roja,1062
2021-07-29,Manizales,2552
2021-07-29,Meta,8632
2021-07-30,Quindío,3790
2021-07-30,Bogotá,7764
2021-08-02,Extra de Colombia,6230
2021-08-02,Cauca,6323
2021-08-02,Santander,0477
2021-08-02,Risaralda,8749
2021-08-02,Boyacá,0379
2021-08-02,Valle,5839
2021-08-03,Tolima,3935
2021-08-03,Cundinamarca,2915
2021-08-04,Huila,2275
2021-08-04,Cruz Roja,2121
2021-08-05,Manizales,3930
2021-08-05,Valle,4431
2021-08-05,Meta,2323
2021-08-06,Bogotá,2818
2021-08-06,Quindío,5624
2021-08-09,Risaralda,9758
2021-08-09,Cauca,8165
2021-08-09,Santander,8491
2021-08-09,Boyacá,6490
2021-08-10,Cundinamarca,7461
2021-08-10,Tolima,6427
2021-08-11,Cruz Roja,2823
2021-08-11,Huila,2542
2021-08-12,Meta,8024
2021-08-12,Manizales,9737
2021-08-12,Valle,2836
2021-08-13,Bogotá,7447
2021-08-13,Quindío,6095
2021-08-17,Santander,9104
2021-08-17,Boyacá,3554
2021-08-17,Risaralda,9734
2021-08-17,Cauca,9463
2021-08-18,Cundinamarca,2592
2021-08-18,Cruz Roja,2875
2021-08-18,Huila,1439
2021-08-18,Tolima,5214
2021-08-19,Meta,6205
2021-08-19,Valle,5890
2021-08-19,Manizales,0434
2021-08-23,Quindío,6767
2021-08-23,Risaralda,4882
2021-08-23,Bogotá,9864
2021-08-23,Santander,4267
2021-08-23,Cauca,3250
2021-08-23,Boyacá,8138
2021-08-24,Tolima,4074
2021-08-24,Cundinamarca,6758
2021-08-25,Cruz Roja,4886
2021-08-25,Huila,7255
2021-08-26,Valle,2214
2021-08-26,Manizales,2218
2021-08-26,Meta,6367
2021-08-27,Quindío,7625
2021-08-27,Bogotá,3796
2021-08-30,Risaralda,7582
2021-08-30,Extra de Colombia,3714
2021-08-30,Boyacá,3894
2021-08-30,Cauca,6063
2021-08-30,Santander,3601
2021-08-31,Cundinamarca,6331
2021-08-31,Tolima,2624
2021-09-01,Cruz Roja,5766
2021-09-01,Huila,8224
2021-09-02,Manizales,4366
2021-09-02,Meta,3105
2021-09-02,Valle,9912
2021-09-03,Quindío,1268
2021-09-03,Bogotá,8166
2021-09-06,Cauca,5783
2021-09-06,Santander,1356
2021-09-06,Risaralda,0957
2021-09-06,Boyacá,8405
2021-09-07,Cundinamarca,9732
2021-09-07,Tolima,2247
2021-09-08,Cruz Roja,0550
2021-09-08,Huila,4295
2021-09-09,Valle,8250
2021-09-09,Meta,9967
2021-09-09,Manizales,4880
2021-09-10,Bogotá,1919
2021-09-10,Quindío,0064
2021-09-13,Boyacá,4959
2021-09-13,Santander,1886
2021-09-13,Risaralda,2650
2021-09-13,Cauca,1394
2021-09-14,Cundinamarca,6881
2021-09-14,Tolima,0477
2021-09-15,Cruz Roja,8148
2021-09-15,Huila,9822
2021-09-16,Valle,5038
2021-09-16,Meta,4701
2021-09-16,Manizales,0960
2021-09-17,Quindío,3837
2021-09-17,Bogotá,9064
2021-09-20,Manizales,1283
2021-09-20,Risaralda,6753
2021-09-20,Boyacá,4617
2021-09-20,Cauca,5052
2021-09-20,Santander,3140
2021-09-21,Tolima,1113
2021-09-21,Cundinamarca,2293
2021-09-22,Huila,4256
2021-09-22,Cruz Roja,9467
2021-09-23,Valle,4764
2021-09-23,Meta,9953
2021-09-23,Manizales,7235
2021-09-24,Quindío,0260
2021-09-24,Bogotá,3549
2021-09-27,Boyacá,3331
2021-09-27,Santander,9094
2021-09-27,Risaralda,0412
2021-09-27,Extra de Colombia,9735
2021-09-27,Cauca,7829
2021-09-28,Cundinamarca,4487
2021-09-28,Tolima,5643
2021-09-29,Huila,2813
2021-09-29,Cruz Roja,5962
2021-09-30,Manizales,6610
2021-09-30,Meta,4309
2021-09-30,Valle,9500
2021-10-01,Quindío,3915
2021-10-01,Bogotá,0940
2021-10-04,Boyacá,6057
2021-10-04,Cauca,8275
2021-10-04,Santander,2619
2021-10-04,Risaralda,8374
2021-10-04,Tolima,5685
2021-10-05,Tolima,1415
2021-10-05,Cundinamarca,1340
2021-10-06,Huila,4613
2021-10-06,Cruz Roja,7349
2021-10-07,Valle,5398
2021-10-07,Manizales,4250
2021-10-07,Meta,1680
2021-10-08,Bogotá,3486
2021-10-08,Quindío,6482
2021-10-11,Boyacá,0796
2021-10-11,Santander,2930
2021-10-11,Cauca,1869
2021-10-11,Risaralda,1030
2021-10-12,Tolima,9330
2021-10-12,Cundinamarca,5724
2021-10-13,Huila,9178
2021-10-13,Cruz Roja,1170
2021-10-14,Valle,4871
2021-10-14,Manizales,1818
2021-10-14,Meta,1931
2021-10-15,Bogotá,4850
2021-10-15,Quindío,0523
2021-10-19,Cauca,0121
2021-10-19,Risaralda,9846
2021-10-19,Santander,8791
2021-10-19,Boyacá,8750
2021-10-20,Cruz Roja,9510
2021-10-20,Huila,7476
2021-10-20,Cundinamarca,6734
2021-10-20,Tolima,8018
2021-10-21,Manizales,3771
2021-10-21,Meta,0263
2021-10-21,Valle,2798
2021-10-22,Bogotá,7528
2021-10-22,Quindío,7720
2021-10-25,Boyacá,0268
2021-10-25,Cauca,9809
2021-10-25,Risaralda,8801
2021-10-25,Santander,2055
2021-10-26,Tolima,2465
2021-10-26,Cundinamarca,9849
2021-10-27,Huila,6959
2021-10-27,Cruz Roja,5375
2021-10-28,Meta,4723
2021-10-28,Manizales,4491
2021-10-28,Valle,9394
2021-10-29,Bogotá,8418
2021-10-29,Quindío,5508
2021-11-02,Santander,6835
2021-11-02,Boyacá,7263
2021-11-02,Extra de Colombia,9154
2021-11-02,Cauca,3609
2021-11-02,Risaralda,9798
2021-11-03,Tolima,9153
2021-11-03,Cundinamarca,0759
2021-11-03,Huila,6523
2021-11-03,Cruz Roja,3953
2021-11-04,Meta,5982
2021-11-04,Manizales,6335
2021-11-04,Valle,0428
2021-11-05,Bogotá,4259
2021-11-05,Quindío,8835
2021-11-08,Santander,4990
2021-11-08,Risaralda,4806
2021-11-08,Cauca,3766
2021-11-08,Boyacá,7435
2021-11-09,Cundinamarca,1306
2021-11-09,Tolima,8654
2021-11-10,Cruz Roja,7298
2021-11-10,Huila,6015
2021-11-10,Santander,6654
2021-11-11,Valle,6118
2021-11-11,Meta,9091
2021-11-11,Manizales,3519
2021-11-12,Bogotá,3387
2021-11-12,Quindío,4670
2021-11-16,Boyacá,1541
2021-11-16,Risaralda,1331
2021-11-16,Santander,2886
2021-11-16,Cauca,7077
2021-11-17,Cundinamarca,0617
2021-11-17,Huila,9346
2021-11-17,Tolima,4808
2021-11-17,Cruz Roja,3337
2021-11-18,Meta,4658
2021-11-18,Manizales,6405
2021-11-18,Valle,3544
2021-11-19,Quindío,4212
2021-11-19,Bogotá,3629
2021-11-22,Boyacá,0234
2021-11-22,Cauca,7888
2021-11-22,Risaralda,7910
2021-11-22,Santander,0044
2021-11-23,Cundinamarca,6491
2021-11-23,Tolima,7066
2021-11-24,Cruz Roja,5993
2021-11-24,Huila,5216
2021-11-25,Manizales,5621
2021-11-25,Meta,2095
2021-11-25,Valle,9852
2021-11-26,Bogotá,8560
2021-11-26,Quindío,6078
2021-11-29,Santander,0576
2021-11-29,Cauca,6697
2021-11-29,Risaralda,5179
2021-11-29,Boyacá,6551
2021-11-29,Extra de Colombia,1784
2021-11-30,Cundinamarca,6757
2021-11-30,Tolima,4460
2021-12-01,Huila,9990
2021-12-01,Cruz Roja,7684
2021-12-02,Valle,2304
2021-12-02,Manizales,7017
2021-12-02,Meta,6154
2021-12-03,Bogotá,1440
2021-12-03,Quindío,0123
2021-12-06,Santander,1078
2021-12-06,Boyacá,0636
2021-12-06,Risaralda,8361
2021-12-06,Cauca,4425
2021-12-07,Tolima,2563
2021-12-07,Cundinamarca,4936
2021-12-09,Huila,5885
2021-12-09,Cruz Roja,2642
2021-12-10,Valle,9646
2021-12-10,Meta,9197
2021-12-10,Manizales,0822
2021-12-10,Quindío,6560
2021-12-10,Bogotá,8338
2021-12-13,Bogotá,8825
2021-12-13,Boyacá,0409
2021-12-13,Cauca,5412
2021-12-13,Santander,4602
2021-12-13,Risaralda,9839
2021-12-14,Cundinamarca,7565
2021-12-14,Tolima,8749
2021-12-15,Huila,5983
2021-12-15,Cruz Roja,0829
2021-12-16,Meta,6824
2021-12-16,Valle,0959
2021-12-16,Manizales,5969
2021-12-17,Quindío,6880
2021-12-17,Bogotá,3342
2021-12-20,Santander,6193
2021-12-20,Cauca,9889
2021-12-20,Risaralda,9191
2021-12-20,Boyacá,8867
2021-12-21,Tolima,9211
2021-12-21,Cundinamarca,4373
2021-12-22,Huila,7424
2021-12-22,Cruz Roja,6841
2021-12-23,Valle,1249
2021-12-23,Manizales,8359
2021-12-24,Quindío,1205
2021-12-24,Boyacá,1446
2021-12-24,Bogotá,2282
2021-12-27,Santander,8287
2021-12-27,Meta,6489
2021-12-27,Risaralda,2526
2021-12-27,Boyacá,2000
2021-12-27,Cauca,1987
2021-12-28,Cundinamarca,6499
2021-12-28,Tolima,0743
2021-12-29,Cruz Roja,3741
2021-12-29,Huila,8623
2021-12-30,Manizales,9108
2021-12-30,Valle,9644
2021-12-30,Meta,0829
2021-12-30,Cruz Roja,9399
2021-12-31,Extra de Colombia,2311
2021-12-31,Bogotá,5183
2021-12-31,Quindío,3558
2022-01-03,Risaralda,8462
2022-01-03,Santander,8275
2022-01-03,Boyacá,2242
2022-01-04,Tolima,1676
2022-01-04,Cundinamarca,0105
2022-01-05,Cruz Roja,9699
2022-01-05,Huila,9864
2022-01-05,Cauca,6168
2022-01-06,Manizales,9040
2022-01-06,Meta,2244
2022-01-06,Valle,5171
2022-01-07,Quindío,0937
2022-01-07,Bogotá,0829
2022-01-11,Cauca,8541
2022-01-11,Boyacá,8811
2022-01-11,Risaralda,9992
2022-01-11,Santander,6429
2022-01-12,Huila,9369
2022-01-12,Tolima,2188
2022-01-12,Cundinamarca,7247
2022-01-12,Cruz Roja,2759
2022-01-13,Manizales,4851
2022-01-13,Meta,0237
2022-01-13,Valle,1955
2022-01-14,Quindío,6143
2022-01-14,Bogotá,9163
2022-01-17,Boyacá,1522
2022-01-17,Risaralda,5217
2022-01-17,Santander,5629
2022-01-17,Cauca,8220
2022-01-18,Cundinamarca,9139
2022-01-18,Tolima,6773
2022-01-19,Cruz Roja,1272
2022-01-19,Huila,4066
2022-01-20,Meta,7625
2022-01-20,Valle,8785
2022-01-20,Manizales,9253
2022-01-21,Bogotá,5805
2022-01-21,Quindío,6339
2022-01-24,Boyacá,4770
2022-01-24,Risaralda,5029
2022-01-24,Santander,9911
2022-01-24,Cauca,5826
2022-01-25,Tolima,6090
2022-01-25,Cundinamarca,8885
2022-01-26,Huila,9412
2022-01-26,Cruz Roja,2091
2022-01-27,Meta,7272
2022-01-27,Valle,6508
2022-01-27,Manizales,0585
2022-01-28,Bogotá,3912
2022-01-28,Quindío,9822
2022-01-31,Santander,3539
2022-01-31,Extra de Colombia,3279
2022-01-31,Cauca,3956
2022-01-31,Risaralda,5842
2022-01-31,Boyacá,1010
2022-02-01,Cundinamarca,0485
2022-02-01,Tolima,3172
2022-02-02,Huila,2407
2022-02-02,Cruz Roja,8131
2022-02-03,Manizales,2104
2022-02-03,Meta,8329
2022-02-03,Valle,6796
2022-02-04,Quindío,3512
2022-02-04,Bogotá,0610
2022-02-07,Santander,0159
2022-02-07,Cauca,5141
2022-02-07,Risaralda,0170
2022-02-07,Boyacá,6017
2022-02-08,Cundinamarca,8724
2022-02-08,Tolima,8955
2022-02-09,Huila,3010
2022-02-09,Cruz Roja,7654
2022-02-10,Meta,9926
2022-02-10,Valle,2266
2022-02-10,Manizales,8412
2022-02-11,Bogotá,3314
2022-02-11,Quindío,6221
2022-02-14,Boyacá,0303
2022-02-14,Risaralda,2563
2022-02-14,Santander,5121
2022-02-14,Cauca,2531
2022-02-15,Tolima,5535
2022-02-15,Cundinamarca,2400
2022-02-16,Cruz Roja,6689
2022-02-16,Huila,5602
2022-02-17,Meta,0909
2022-02-17,Manizales,6024
2022-02-17,Valle,4774
2022-02-18,Bogotá,9491
2022-02-18,Quindío,4002
2022-02-21,Cauca,1276
2022-02-21,Risaralda,0132
2022-02-21,Santander,0849
2022-02-22,Cundinamarca,1197
2022-02-22,Tolima,4983
2022-02-23,Cruz Roja,8240
2022-02-23,Huila,2889
2022-02-23,Boyacá,7987
2022-02-24,Meta,6245
2022-02-24,Valle,5141
2022-02-24,Manizales,1721
2022-02-25,Bogotá,3514
2022-02-25,Quindío,5188
2022-02-28,Cauca,6359
2022-02-28,Risaralda,4556
2022-02-28,Santander,9044
2022-02-28,Boyacá,4711
2022-02-28,Extra de Colombia,2466
2022-03-01,Cundinamarca,4545
2022-03-01,Tolima,6612
2022-03-02,Huila,4068
2022-03-02,Cruz Roja,0716
2022-03-03,Manizales,2632
2022-03-03,Meta,5717
2022-03-03,Valle,9555
2022-03-04,Quindío,4265
2022-03-04,Bogotá,9531
2022-03-07,Boyacá,9855
2022-03-07,Santander,2060
2022-03-07,Cauca,8767
2022-03-07,Risaralda,6058
2022-03-08,Tolima,4677
2022-03-08,Cundinamarca,6765
2022-03-09,Cruz Roja,6033
2022-03-09,Huila,5998
2022-03-10,Valle,4954
2022-03-10,Manizales,0057
2022-03-10,Meta,1431
2022-03-11,Bogotá,9788
2022-03-11,Quindío,2155
2022-03-14,Santander,5963
2022-03-14,Cauca,4504
2022-03-15,Tolima,4160
2022-03-15,Cundinamarca,0305
2022-03-15,Boyacá,1606
2022-03-16,Risaralda,5939
2022-03-16,Huila,2586
2022-03-16,Cruz Roja,5393
2022-03-17,Valle,5040
2022-03-17,Manizales,1680
2022-03-17,Meta,7777
2022-03-18,Bogotá,7403
2022-03-18,Quindío,6663
2022-03-22,Cauca,6927
2022-03-22,Risaralda,3888
2022-03-22,Boyacá,7277
2022-03-23,Cundinamarca,4184
2022-03-23,Tolima,2720
2022-03-23,Cruz Roja,4618
2022-03-23,Huila,1343
2022-03-24,Manizales,5183
2022-03-24,Santander,1751
2022-03-24,Meta,8584
2022-03-24,Valle,6309
2022-03-25,Bogotá,3050
2022-03-25,Quindío,9193
2022-03-28,Santander,0346
2022-03-28,Extra de Colombia,6010
2022-03-28,Cauca,3974
2022-03-28,Risaralda,7391
2022-03-28,Boyacá,2008
2022-03-29,Cundinamarca,4558
2022-03-29,Tolima,1487
2022-03-30,Cruz Roja,8205
2022-03-30,Huila,9399
2022-03-31,Manizales,1083
2022-03-31,Meta,5693
2022-04-01,Valle,9598
2022-04-01,Bogotá,2573
2022-04-01,Quindío,6880
2022-04-04,Boyacá,6819
2022-04-04,Santander,1754
2022-04-04,Cauca,3511
2022-04-04,Risaralda,4840
2022-04-05,Tolima,3721
2022-04-05,Cundinamarca,7121
2022-04-06,Huila,9576
2022-04-06,Cruz Roja,5672
2022-04-07,Manizales,1016
2022-04-07,Valle,1163
2022-04-07,Meta,1877
2022-04-08,Quindío,3503
2022-04-08,Bogotá,3027
2022-04-11,Cauca,8081
2022-04-11,Santander,2257
2022-04-11,Risaralda,0388
2022-04-11,Boyacá,6944
2022-04-12,Tolima,5899
2022-04-12,Cundinamarca,1605
2022-04-13,Cruz Roja,6963
2022-04-13,Huila,4538
2022-04-18,Risaralda,1307
2022-04-18,Valle,3431
2022-04-18,Boyacá,1473
2022-04-18,Meta,3744
2022-04-18,Santander,9087
2022-04-18,Manizales,6312
2022-04-18,Cauca,6830
2022-04-19,Cundinamarca,2634
2022-04-19,Tolima,5926
2022-04-20,Cruz Roja,8185
2022-04-20,Huila,6223
2022-04-21,Manizales,8394
2022-04-21,Meta,8231
2022-04-21,Valle,8386
2022-04-22,Bogotá,9537
2022-04-22,Quindío,6333
2022-04-25,Cauca,4336
2022-04-25,Boyacá,4634
2022-04-25,Santander,9207
2022-04-26,Cundinamarca,2319
2022-04-26,Risaralda,4992
2022-04-26,Tolima,9321
2022-04-27,Huila,7097
2022-04-27,Cruz Roja,3470
2022-04-28,Manizales,3123
2022-04-28,Valle,7667
2022-04-29,Quindío,2135
2022-04-29,Bogotá,4634
2022-05-02,Cauca,1052
2022-05-02,Santander,2560
2022-05-02,Risaralda,2674
2022-05-02,Meta,5594
2022-05-02,Extra de Colombia,7359
2022-05-02,Boyacá,7985
2022-05-03,Cundinamarca,3596
2022-05-03,Tolima,3166
2022-05-04,Cruz Roja,3515
2022-05-04,Huila,9176
2022-05-05,Meta,1320
2022-05-05,Manizales,3090
2022-05-05,Valle,6598
2022-05-06,Bogotá,0038
2022-05-06,Quindío,3831
2022-05-09,Risaralda,5254
2022-05-09,Santander,7583
2022-05-09,Cauca,8508
2022-05-09,Boyacá,7776
2022-05-10,Tolima,1117
2022-05-10,Cundinamarca,4524
2022-05-11,Cruz Roja,2426
2022-05-11,Huila,3571
2022-05-12,Meta,9084
2022-05-12,Manizales,2875
2022-05-12,Valle,6594
2022-05-13,Quindío,4957
2022-05-13,Bogotá,0049
2022-05-16,Cauca,3849
2022-05-16,Santander,4306
2022-05-16,Boyacá,5481
2022-05-17,Risaralda,1446
2022-05-17,Tolima,4019
2022-05-17,Cundinamarca,6951
2022-05-18,Huila,5341
2022-05-18,Cruz Roja,2119
2022-05-19,Valle,3056
2022-05-19,Meta,9554
2022-05-19,Manizales,5249
2022-05-20,Bogotá,6187
2022-05-20,Quindío,2003
2022-05-23,Risaralda,7180
2022-05-23,Santander,5334
2022-05-23,Cauca,4291
2022-05-23,Boyacá,9437
2022-05-24,Cundinamarca,2722
2022-05-24,Tolima,9858
2022-05-25,Huila,0076
2022-05-25,Cruz Roja,8339
2022-05-26,Manizales,1600
2022-05-26,Valle,5936
2022-05-26,Meta,2859
2022-05-27,Bogotá,4486
2022-05-27,Quindío,0374
2022-05-28,Santander,3923
2022-05-31,Extra de Colombia,5575
2022-05-31,Risaralda,8085
2022-05-31,Boyacá,0278
2022-06-01,Cruz Roja,8527
2022-06-01,Cauca,9038
2022-06-01,Cundinamarca,2989
2022-06-01,Tolima,9935
2022-06-01,Huila,2374
2022-06-02,Valle,5642
2022-06-02,Manizales,0014
2022-06-02,Meta,6002
2022-06-03,Quindío,5920
2022-06-03,Bogotá,5503
2022-06-06,Boyacá,1336
2022-06-06,Santander,3722
2022-06-06,Risaralda,8457
2022-06-06,Cauca,1939
2022-06-07,Cundinamarca,9400
2022-06-09,Tolima,7274
2022-06-09,Valle,5976
2022-06-09,Meta,4886
2022-06-09,Manizales,5165
2022-06-09,Cruz Roja,8105
2022-06-09,Huila,3430
2022-06-10,Bogotá,4027
2022-06-10,Quindío,6936
2022-06-12,Boyacá,2637
2022-06-12,Risaralda,1535
2022-06-12,Santander,1661
2022-06-13,Cauca,5717
2022-06-14,Tolima,3878
2022-06-14,Cundinamarca,0542
2022-06-15,Huila,7461
2022-06-15,Cruz Roja,7216
2022-06-16,Valle,1298
2022-06-16,Manizales,9420
2022-06-16,Meta,6962
2022-06-17,Quindío,9638
2022-06-17,Bogotá,7470
2022-06-21,Risaralda,9798
2022-06-21,Boyacá,3747
2022-06-21,Santander,1209
2022-06-21,Cauca,7433
2022-06-22,Tolima,6857
2022-06-22,Huila,1029
2022-06-22,Cruz Roja,4032
2022-06-22,Cundinamarca,1083
2022-06-23,Manizales,2607
2022-06-23,Meta,3146
2022-06-23,Valle,0120
2022-06-24,Quindío,0598
2022-06-24,Bogotá,3159
2022-06-28,Risaralda,6456
2022-06-28,Cauca,2468
2022-06-28,Santander,0710
2022-06-28,Boyacá,0229
2022-06-28,Extra de Colombia,2348
2022-06-29,Huila,4806
2022-06-29,Cruz Roja,5350
2022-06-29,Cundinamarca,4040
2022-06-29,Tolima,1509
2022-06-30,Meta,1547
2022-06-30,Manizales,2487
2022-06-30,Valle,9980
2022-07-01,Bogotá,0086
2022-07-01,Quindío,6725
2022-07-05,Santander,0694
2022-07-05,Boyacá,8693
2022-07-05,Risaralda,6367
2022-07-05,Cauca,5453
2022-07-06,Cruz Roja,7557
2022-07-06,Huila,9611
2022-07-06,Cundinamarca,2731
2022-07-06,Tolima,5702
2022-07-07,Meta,7154
2022-07-07,Valle,5856
2022-07-07,Manizales,2356
2022-07-08,Quindío,5642
2022-07-08,Bogotá,8449
2022-07-11,Boyacá,9739
2022-07-11,Santander,9567
2022-07-11,Risaralda,1156
2022-07-11,Cauca,3907
2022-07-12,Tolima,1237
2022-07-12,Cundinamarca,6056
2022-07-13,Cruz Roja,2036
2022-07-13,Huila,7028
2022-07-14,Valle,3069
2022-07-14,Meta,3769
2022-07-14,Manizales,3003
2022-07-15,Bogotá,7742
2022-07-15,Quindío,9026
2022-07-18,Boyacá,7206
2022-07-18,Cauca,5769
2022-07-18,Santander,9137
2022-07-18,Risaralda,9287
2022-07-19,Tolima,0772
2022-07-19,Cundinamarca,0083
2022-07-20,Cruz Roja,8122
2022-07-20,Huila,9023
2022-07-22,Valle,7882
2022-07-22,Quindío,2080
2022-07-22,Meta,4654
2022-07-22,Manizales,8187
2022-07-22,Bogotá,0872
2022-07-25,Risaralda,6826
2022-07-25,Santander,8558
2022-07-25,Boyacá,7981
2022-07-25,Cauca,1722
2022-07-26,Tolima,1971
2022-07-26,Cundinamarca,9154
2022-07-27,Cruz Roja,7214
2022-07-27,Huila,7591
2022-07-28,Meta,4624
2022-07-28,Manizales,6685
2022-07-28,Valle,3354
2022-07-29,Bogotá,1392
2022-07-29,Quindío,6165
2022-08-01,Santander,3161
2022-08-01,Extra de Colombia,6905
2022-08-01,Boyacá,7252
2022-08-01,Cauca,7865
2022-08-01,Risaralda,3648
2022-08-02,Cundinamarca,8983
2022-08-02,Tolima,5037
2022-08-03,Cruz Roja,0287
2022-08-03,Huila,8930
2022-08-04,Manizales,8504
2022-08-04,Valle,2451
2022-08-04,Meta,0534
2022-08-05,Bogotá,9617
2022-08-05,Quindío,6241
2022-08-08,Boyacá,6876
2022-08-08,Risaralda,5406
2022-08-08,Santander,7138
2022-08-08,Cauca,0796
2022-08-09,Cundinamarca,9371
2022-08-10,Huila,4884
2022-08-10,Tolima,9575
2022-08-10,Cruz Roja,1777
2022-08-11,Valle,4457
2022-08-11,Manizales,3104
2022-08-11,Meta,1133
2022-08-12,Bogotá,3668
2022-08-12,Quindío,7809
2022-08-15,Boyacá,8312
2022-08-15,Santander,2532
2022-08-15,Risaralda,7123
2022-08-16,Cauca,8657
2022-08-17,Tolima,2873
2022-08-17,Cundinamarca,9693
2022-08-17,Huila,5290
2022-08-19,Meta,7308
2022-08-19,Manizales,6940
2022-08-19,Valle,2725
2022-08-19,Quindío,0648
2022-08-19,Cruz Roja,0753
2022-08-19,Bogotá,3357
2022-08-22,Boyacá,3177
2022-08-22,Risaralda,8647
2022-08-22,Santander,6084
2022-08-23,Tolima,3284
2022-08-23,Cundinamarca,1503
2022-08-24,Huila,0120
2022-08-24,Cauca,2570
2022-08-24,Cruz Roja,5598
2022-08-25,Valle,8888
2022-08-25,Meta,0054
2022-08-25,Manizales,0236
2022-08-26,Quindío,2608
2022-08-26,Bogotá,1108
2022-08-29,Risaralda,3396
2022-08-29,Cauca,1231
2022-08-29,Santander,3111
2022-08-29,Boyacá,5526
2022-08-30,Tolima,4877
2022-08-30,Cundinamarca,9394
2022-08-31,Huila,7047
2022-08-31,Cruz Roja,8211
2022-09-01,Valle,1950
2022-09-01,Meta,4474
2022-09-01,Manizales,3240
2022-09-02,Quindío,6535
2022-09-02,Bogotá,2201
2022-09-05,Cauca,4296
2022-09-05,Risaralda,4828
2022-09-05,Santander,6067
2022-09-05,Boyacá,7240
2022-09-06,Tolima,2959
2022-09-06,Cundinamarca,3260
2022-09-07,Cruz Roja,2213
2022-09-07,Huila,7031
2022-09-08,Meta,0752
2022-09-08,Valle,1685
2022-09-08,Manizales,1463
2022-09-09,Quindío,9100
2022-09-09,Bogotá,0890
2022-09-12,Boyacá,0575
2022-09-12,Cauca,8306
2022-09-12,Santander,3857
2022-09-12,Risaralda,9739
2022-09-13,Tolima,5785
2022-09-13,Cundinamarca,4593
2022-09-14,Huila,2345
2022-09-14,Cruz Roja,8907
2022-09-15,Manizales,6190
2022-09-15,Valle,7550
2022-09-15,Meta,1873
2022-09-16,Bogotá,6629
2022-09-16,Quindío,2986
2022-09-19,Cauca,2200
2022-09-19,Boyacá,0840
2022-09-19,Risaralda,5587
2022-09-20,Cundinamarca,2898
2022-09-20,Santander,6852
2022-09-20,Tolima,5138
2022-09-21,Huila,3247
2022-09-21,Cruz Roja,5538
2022-09-21,Extra de Colombia,9912
2022-09-22,Manizales,7879
2022-09-22,Meta,9733
2022-09-22,Valle,6658
2022-09-23,Quindío,4546
2022-09-23,Bogotá,0973
2022-09-24,Risaralda,2613
2022-09-24,Santander,4496
2022-09-26,Boyacá,9359
2022-09-26,Extra de Colombia,3124
2022-09-26,Cauca,9060
2022-09-27,Cundinamarca,9293
2022-09-27,Tolima,6120
2022-09-28,Cruz Roja,6078
2022-09-28,Huila,7855
2022-09-29,Valle,7662
2022-09-29,Manizales,3144
2022-09-29,Meta,3070
2022-09-30,Bogotá,3025
2022-09-30,Quindío,0317
2022-10-03,Risaralda,4140
2022-10-03,Santander,1985
2022-10-03,Cauca,9285
2022-10-03,Boyacá,4004
2022-10-04,Tolima,9100
2022-10-04,Manizales,5527
2022-10-04,Cundinamarca,1320
2022-10-05,Cruz Roja,1401
2022-10-05,Huila,9872
2022-10-06,Manizales,9715
2022-10-06,Meta,1411
2022-10-06,Valle,5299
2022-10-07,Bogotá,0388
2022-10-07,Quindío,3526
2022-10-10,Boyacá,7361
2022-10-10,Risaralda,1118
2022-10-10,Cauca,4601
2022-10-10,Santander,8669
2022-10-11,Cundinamarca,4004
2022-10-11,Tolima,1325
2022-10-13,Cruz Roja,9182
2022-10-13,Meta,9208
2022-10-13,Manizales,7989
2022-10-13,Valle,1706
2022-10-13,Huila,9831
2022-10-14,Quindío,5864
2022-10-18,Cauca,0113
2022-10-18,Santander,1564
2022-10-18,Risaralda,6306
2022-10-18,Boyacá,8975
2022-10-19,Tolima,1761
